date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-03-15,California,State,Epsilon,181.0,40.4,247.0,50.688947522721
2021-03-15,California,State,Delta,1.0,0.22,0.14285714285,0.02931691586
2021-03-15,California,State,Alpha,108.0,24.11,79.85714285714,16.388155965992
2021-03-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-16,California,State,Alpha,133.0,23.54,85.71428571428,18.237082066869
2021-03-16,California,State,Gamma,14.0,2.48,6.57142857142,1.398176291793
2021-03-16,California,State,Delta,1.0,0.18,0.28571428571,0.060790273556
2021-03-16,California,State,Other,150.0,26.55,144.14285714285,30.668693009119
2021-03-16,California,State,Beta,0.0,0.0,0.85714285714,0.182370820669
2021-03-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-16,California,State,Lambda,0.0,0.0,0.28571428571,0.060790273556
2021-03-16,California,State,Epsilon,267.0,47.26,232.14285714285,49.392097264438
2021-03-16,California,State,Total,565.0,100.0,470.0,100.0
2021-03-17,California,State,Gamma,4.0,0.67,6.0,1.320754716981
2021-03-17,California,State,Alpha,158.0,26.55,92.14285714285,20.283018867925
2021-03-17,California,State,Total,595.0,100.0,454.28571428571,100.0
2021-03-17,California,State,Lambda,1.0,0.17,0.42857142857,0.094339622642
2021-03-17,California,State,Beta,3.0,0.5,1.28571428571,0.283018867925
2021-03-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-17,California,State,Epsilon,240.0,40.34,213.0,46.88679245283
2021-03-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-17,California,State,Delta,0.0,0.0,0.28571428571,0.062893081761
2021-03-17,California,State,Other,189.0,31.76,141.14285714285,31.069182389937
2021-03-18,California,State,Lambda,0.0,0.0,0.42857142857,0.09633911368
2021-03-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-18,California,State,Alpha,102.0,18.58,93.57142857142,21.034039820167
2021-03-18,California,State,Delta,0.0,0.0,0.28571428571,0.064226075787
2021-03-18,California,State,Gamma,9.0,1.64,6.42857142857,1.445086705202
2021-03-18,California,State,Beta,3.0,0.55,1.14285714285,0.256904303147
2021-03-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-18,California,State,Other,190.0,34.61,139.57142857142,31.374438021837
2021-03-18,California,State,Epsilon,245.0,44.63,203.42857142857,45.72896596018
2021-03-18,California,State,Total,549.0,100.0,444.85714285714,100.0
2021-03-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-19,California,State,Gamma,11.0,2.25,6.85714285714,1.52380952381
2021-03-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-19,California,State,Beta,1.0,0.2,1.0,0.222222222222
2021-03-19,California,State,Epsilon,204.0,41.72,200.0,44.444444444444
2021-03-19,California,State,Other,142.0,29.04,139.57142857142,31.015873015873
2021-03-19,California,State,Total,489.0,100.0,450.0,100.0
2021-03-19,California,State,Delta,0.0,0.0,0.28571428571,0.063492063492
2021-03-19,California,State,Lambda,1.0,0.2,0.42857142857,0.095238095238
2021-03-19,California,State,Alpha,130.0,26.58,101.85714285714,22.634920634921
2021-03-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-20,California,State,Beta,2.0,0.58,1.28571428571,0.280548628429
2021-03-20,California,State,Alpha,90.0,25.94,108.42857142857,23.659600997506
2021-03-20,California,State,Total,347.0,100.0,458.28571428571,100.0
2021-03-20,California,State,Other,88.0,25.36,140.57142857142,30.673316708229
2021-03-20,California,State,Lambda,0.0,0.0,0.28571428571,0.062344139651
2021-03-20,California,State,Epsilon,159.0,45.82,199.71428571428,43.57855361596
2021-03-20,California,State,Delta,0.0,0.0,0.28571428571,0.062344139651
2021-03-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-20,California,State,Gamma,8.0,2.31,7.71428571428,1.683291770574
2021-03-21,California,State,Lambda,0.0,0.0,0.28571428571,0.062383031815
2021-03-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-21,California,State,Delta,0.0,0.0,0.28571428571,0.062383031815
2021-03-21,California,State,Gamma,6.0,2.82,8.57142857142,1.87149095446
2021-03-21,California,State,Beta,1.0,0.47,1.42857142857,0.311915159077
2021-03-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-21,California,State,Other,49.0,23.0,136.85714285714,29.881472239551
2021-03-21,California,State,Alpha,48.0,22.54,109.85714285714,23.986275733001
2021-03-21,California,State,Epsilon,109.0,51.17,200.71428571428,43.824079850281
2021-03-21,California,State,Total,213.0,100.0,458.0,100.0
2021-03-22,California,State,Beta,1.0,0.2,1.57142857142,0.3367003367
2021-03-22,California,State,Delta,0.0,0.0,0.14285714285,0.030609121518
2021-03-22,California,State,Total,509.0,100.0,466.71428571428,100.0
2021-03-22,California,State,Epsilon,194.0,38.11,202.57142857142,43.403734312825
2021-03-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-22,California,State,Gamma,7.0,1.38,8.42857142857,1.805938169575
2021-03-22,California,State,Lambda,0.0,0.0,0.28571428571,0.061218243036
2021-03-22,California,State,Alpha,135.0,26.52,113.71428571428,24.364860728497
2021-03-22,California,State,Other,172.0,33.79,140.0,29.996939087848
2021-03-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-23,California,State,Epsilon,187.0,42.99,191.14285714285,42.652215492509
2021-03-23,California,State,Beta,1.0,0.23,1.71428571428,0.38253108065
2021-03-23,California,State,Alpha,92.0,21.15,107.85714285714,24.067580490915
2021-03-23,California,State,Lambda,0.0,0.0,0.28571428571,0.063755180108
2021-03-23,California,State,Other,137.0,31.49,138.14285714285,30.825629582404
2021-03-23,California,State,Total,435.0,100.0,448.14285714285,100.0
2021-03-23,California,State,Gamma,18.0,4.14,9.0,2.008288173414
2021-03-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-23,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-24,California,State,Delta,2.0,0.38,0.28571428571,0.065274151436
2021-03-24,California,State,Total,522.0,100.0,437.71428571428,100.0
2021-03-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-24,California,State,Other,110.0,21.07,126.85714285714,28.981723237598
2021-03-24,California,State,Lambda,0.0,0.0,0.14285714285,0.032637075718
2021-03-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-24,California,State,Gamma,15.0,2.87,10.57142857142,2.415143603133
2021-03-24,California,State,Beta,2.0,0.38,1.57142857142,0.359007832898
2021-03-24,California,State,Alpha,146.0,27.97,106.14285714285,24.249347258486
2021-03-24,California,State,Epsilon,247.0,47.32,192.14285714285,43.896866840731
2021-03-25,California,State,Alpha,133.0,30.86,110.57142857142,26.272912423625
2021-03-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-25,California,State,Beta,2.0,0.46,1.42857142857,0.339443312967
2021-03-25,California,State,Delta,0.0,0.0,0.28571428571,0.067888662593
2021-03-25,California,State,Epsilon,163.0,37.82,180.42857142857,42.871690427699
2021-03-25,California,State,Lambda,0.0,0.0,0.14285714285,0.033944331297
2021-03-25,California,State,Gamma,13.0,3.02,11.14285714285,2.647657841141
2021-03-25,California,State,Total,431.0,100.0,420.85714285714,100.0
2021-03-25,California,State,Other,120.0,27.84,116.85714285714,27.766463000679
2021-03-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-26,California,State,Other,128.0,29.84,114.85714285714,27.858627858628
2021-03-26,California,State,Alpha,134.0,31.24,111.14285714285,26.957726957727
2021-03-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-26,California,State,Delta,0.0,0.0,0.28571428571,0.0693000693
2021-03-26,California,State,Total,429.0,100.0,412.28571428571,100.0
2021-03-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-26,California,State,Beta,4.0,0.93,1.85714285714,0.45045045045
2021-03-26,California,State,Lambda,1.0,0.23,0.14285714285,0.03465003465
2021-03-26,California,State,Gamma,19.0,4.43,12.28571428571,2.979902979903
2021-03-26,California,State,Epsilon,143.0,33.33,171.71428571428,41.649341649342
2021-03-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-27,California,State,Lambda,0.0,0.0,0.14285714285,0.034891835311
2021-03-27,California,State,Delta,0.0,0.0,0.28571428571,0.069783670621
2021-03-27,California,State,Total,327.0,100.0,409.42857142857,100.0
2021-03-27,California,State,Alpha,92.0,28.13,111.42857142857,27.215631542219
2021-03-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-27,California,State,Epsilon,141.0,43.12,169.14285714285,41.311933007676
2021-03-27,California,State,Gamma,13.0,3.98,13.0,3.175157013259
2021-03-27,California,State,Other,77.0,23.55,113.28571428571,27.669225401256
2021-03-27,California,State,Beta,4.0,1.22,2.14285714285,0.523377529658
2021-03-28,California,State,Lambda,0.0,0.0,0.14285714285,0.035211267606
2021-03-28,California,State,Alpha,54.0,28.88,112.28571428571,27.676056338028
2021-03-28,California,State,Epsilon,66.0,35.29,163.0,40.176056338028
2021-03-28,California,State,Total,187.0,100.0,405.71428571428,100.0
2021-03-28,California,State,Delta,0.0,0.0,0.28571428571,0.070422535211
2021-03-28,California,State,Beta,2.0,1.07,2.28571428571,0.56338028169
2021-03-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-28,California,State,Other,59.0,31.55,114.71428571428,28.274647887324
2021-03-28,California,State,Gamma,6.0,3.21,13.0,3.204225352113
2021-03-29,California,State,Alpha,154.0,34.61,115.0,28.99855907781
2021-03-29,California,State,Gamma,19.0,4.27,14.71428571428,3.710374639769
2021-03-29,California,State,Total,445.0,100.0,396.57142857142,100.0
2021-03-29,California,State,Beta,8.0,1.8,3.28571428571,0.828530259366
2021-03-29,California,State,Other,124.0,27.87,107.85714285714,27.197406340058
2021-03-29,California,State,Lambda,0.0,0.0,0.14285714285,0.036023054755
2021-03-29,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-29,California,State,Delta,0.0,0.0,0.28571428571,0.07204610951
2021-03-29,California,State,Epsilon,140.0,31.46,155.28571428571,39.157060518732
2021-03-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-30,California,State,Epsilon,194.0,38.04,156.28571428571,38.372500876885
2021-03-30,California,State,Delta,1.0,0.2,0.42857142857,0.105226236408
2021-03-30,California,State,Alpha,149.0,29.22,123.14285714285,30.235005261312
2021-03-30,California,State,Beta,4.0,0.78,3.71428571428,0.911960715538
2021-03-30,California,State,Lambda,2.0,0.39,0.42857142857,0.105226236408
2021-03-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-30,California,State,Gamma,26.0,5.1,15.85714285714,3.893370747106
2021-03-30,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-30,California,State,Other,134.0,26.27,107.42857142857,26.376709926342
2021-03-30,California,State,Total,510.0,100.0,407.28571428571,100.0
2021-03-31,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-31,California,State,Gamma,18.0,4.3,16.28571428571,4.148471615721
2021-03-31,California,State,Total,419.0,100.0,392.57142857142,100.0
2021-03-31,California,State,Epsilon,130.0,31.03,139.57142857142,35.553129548763
2021-03-31,California,State,Other,101.0,24.11,106.14285714285,27.037845705968
2021-03-31,California,State,Mu,1.0,0.24,0.14285714285,0.036390101892
2021-03-31,California,State,Beta,1.0,0.24,3.57142857142,0.909752547307
2021-03-31,California,State,Delta,1.0,0.24,0.28571428571,0.072780203785
2021-03-31,California,State,Lambda,0.0,0.0,0.42857142857,0.109170305677
2021-03-31,California,State,Alpha,167.0,39.86,126.14285714285,32.132459970888
2021-04-01,California,State,Gamma,15.0,3.92,16.57142857142,4.296296296296
2021-04-01,California,State,Delta,1.0,0.26,0.42857142857,0.111111111111
2021-04-01,California,State,Alpha,162.0,42.3,130.28571428571,33.777777777778
2021-04-01,California,State,Lambda,0.0,0.0,0.42857142857,0.111111111111
2021-04-01,California,State,Epsilon,126.0,32.9,134.28571428571,34.814814814815
2021-04-01,California,State,Other,77.0,20.1,100.0,25.925925925926
2021-04-01,California,State,Total,383.0,100.0,385.71428571428,100.0
2021-04-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-01,California,State,Beta,2.0,0.52,3.57142857142,0.925925925926
2021-04-01,California,State,Mu,0.0,0.0,0.14285714285,0.037037037037
2021-04-02,California,State,Other,117.0,23.98,98.42857142857,24.972816237767
2021-04-02,California,State,Beta,4.0,0.82,3.57142857142,0.906125407756
2021-04-02,California,State,Delta,0.0,0.0,0.42857142857,0.108735048931
2021-04-02,California,State,Total,488.0,100.0,394.14285714285,100.0
2021-04-02,California,State,Mu,0.0,0.0,0.14285714285,0.03624501631
2021-04-02,California,State,Epsilon,142.0,29.1,134.14285714285,34.034070315332
2021-04-02,California,State,Gamma,34.0,6.97,18.71428571428,4.748097136644
2021-04-02,California,State,Lambda,0.0,0.0,0.28571428571,0.072490032621
2021-04-02,California,State,Alpha,191.0,39.14,138.42857142857,35.121420804639
2021-04-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-03,California,State,Gamma,20.0,6.29,19.71428571428,5.018181818182
2021-04-03,California,State,Total,318.0,100.0,392.85714285714,100.0
2021-04-03,California,State,Delta,0.0,0.0,0.42857142857,0.109090909091
2021-04-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-03,California,State,Other,73.0,22.96,97.85714285714,24.909090909091
2021-04-03,California,State,Alpha,118.0,37.11,142.14285714285,36.181818181818
2021-04-03,California,State,Beta,3.0,0.94,3.42857142857,0.872727272727
2021-04-03,California,State,Lambda,0.0,0.0,0.28571428571,0.072727272727
2021-04-03,California,State,Epsilon,104.0,32.7,128.85714285714,32.8
2021-04-03,California,State,Mu,0.0,0.0,0.14285714285,0.036363636364
2021-04-04,California,State,Beta,1.0,0.53,3.28571428571,0.836363636364
2021-04-04,California,State,Alpha,97.0,51.87,148.28571428571,37.745454545455
2021-04-04,California,State,Mu,0.0,0.0,0.14285714285,0.036363636364
2021-04-04,California,State,Other,36.0,19.25,94.57142857142,24.072727272727
2021-04-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-04,California,State,Delta,0.0,0.0,0.42857142857,0.109090909091
2021-04-04,California,State,Epsilon,32.0,17.11,124.0,31.563636363636
2021-04-04,California,State,Lambda,0.0,0.0,0.28571428571,0.072727272727
2021-04-04,California,State,Gamma,21.0,11.23,21.85714285714,5.563636363636
2021-04-04,California,State,Total,187.0,100.0,392.85714285714,100.0
2021-04-05,California,State,Alpha,220.0,37.93,157.71428571428,38.266897746967
2021-04-05,California,State,Total,580.0,100.0,412.14285714285,100.0
2021-04-05,California,State,Beta,2.0,0.34,2.42857142857,0.589254766031
2021-04-05,California,State,Gamma,28.0,4.83,23.14285714285,5.615251299827
2021-04-05,California,State,Epsilon,172.0,29.66,128.57142857142,31.195840554593
2021-04-05,California,State,Other,156.0,26.9,99.14285714285,24.055459272097
2021-04-05,California,State,Delta,2.0,0.34,0.71428571428,0.173310225303
2021-04-05,California,State,Mu,0.0,0.0,0.14285714285,0.034662045061
2021-04-05,California,State,Lambda,0.0,0.0,0.28571428571,0.069324090121
2021-04-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-06,California,State,Alpha,205.0,40.35,165.71428571428,40.235865417967
2021-04-06,California,State,Lambda,1.0,0.2,0.14285714285,0.034686090878
2021-04-06,California,State,Epsilon,133.0,26.18,119.85714285714,29.101630246271
2021-04-06,California,State,Beta,5.0,0.98,2.57142857142,0.624349635796
2021-04-06,California,State,Other,140.0,27.56,100.0,24.280263614291
2021-04-06,California,State,Delta,4.0,0.79,1.14285714285,0.27748872702
2021-04-06,California,State,Gamma,20.0,3.94,22.28571428571,5.411030176899
2021-04-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-06,California,State,Total,508.0,100.0,411.85714285714,100.0
2021-04-06,California,State,Mu,0.0,0.0,0.14285714285,0.034686090878
2021-04-07,California,State,Epsilon,135.0,28.42,120.57142857142,28.717250765567
2021-04-07,California,State,Beta,0.0,0.0,2.42857142857,0.578428036747
2021-04-07,California,State,Lambda,2.0,0.42,0.42857142857,0.102075535897
2021-04-07,California,State,Other,98.0,20.63,99.57142857142,23.715549506635
2021-04-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-07,California,State,Alpha,210.0,44.21,171.85714285714,40.932289894522
2021-04-07,California,State,Delta,1.0,0.21,1.14285714285,0.272201429058
2021-04-07,California,State,Gamma,29.0,6.11,23.85714285714,5.682204831575
2021-04-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-07,California,State,Total,475.0,100.0,419.85714285714,100.0
2021-04-08,California,State,Beta,0.0,0.0,2.14285714285,0.511073253833
2021-04-08,California,State,Delta,0.0,0.0,1.0,0.238500851789
2021-04-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-08,California,State,Gamma,36.0,9.5,26.85714285714,6.405451448041
2021-04-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-08,California,State,Other,67.0,17.68,98.14285714285,23.407155025554
2021-04-08,California,State,Lambda,0.0,0.0,0.42857142857,0.102214650767
2021-04-08,California,State,Total,379.0,100.0,419.28571428571,100.0
2021-04-08,California,State,Epsilon,64.0,16.89,111.71428571428,26.64395229983
2021-04-08,California,State,Alpha,212.0,55.94,179.0,42.691652470187
2021-04-09,California,State,Epsilon,84.0,21.71,103.42857142857,25.546930134086
2021-04-09,California,State,Other,79.0,20.41,92.71428571428,22.900494001411
2021-04-09,California,State,Delta,0.0,0.0,1.0,0.247000705716
2021-04-09,California,State,Total,387.0,100.0,404.85714285714,100.0
2021-04-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-09,California,State,Beta,3.0,0.78,2.0,0.494001411433
2021-04-09,California,State,Alpha,190.0,49.1,178.85714285714,44.177840508116
2021-04-09,California,State,Lambda,2.0,0.52,0.71428571428,0.176429075512
2021-04-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-09,California,State,Gamma,29.0,7.49,26.14285714285,6.457304163726
2021-04-10,California,State,Lambda,0.0,0.0,0.71428571428,0.177619893428
2021-04-10,California,State,Gamma,22.0,7.36,26.42857142857,6.571936056838
2021-04-10,California,State,Epsilon,65.0,21.74,97.85714285714,24.333925399645
2021-04-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-10,California,State,Total,299.0,100.0,402.14285714285,100.0
2021-04-10,California,State,Delta,0.0,0.0,1.0,0.248667850799
2021-04-10,California,State,Alpha,163.0,54.52,185.28571428571,46.07460035524
2021-04-10,California,State,Beta,0.0,0.0,1.57142857142,0.390763765542
2021-04-10,California,State,Other,49.0,16.39,89.28571428571,22.202486678508
2021-04-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-11,California,State,Delta,3.0,1.35,1.42857142857,0.350754121361
2021-04-11,California,State,Other,43.0,19.28,90.28571428571,22.167660470011
2021-04-11,California,State,Beta,1.0,0.45,1.57142857142,0.385829533497
2021-04-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-11,California,State,Lambda,0.0,0.0,0.71428571428,0.17537706068
2021-04-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-11,California,State,Epsilon,28.0,12.56,97.28571428571,23.886355664679
2021-04-11,California,State,Alpha,126.0,56.5,189.42857142857,46.509996492459
2021-04-11,California,State,Gamma,22.0,9.87,26.57142857142,6.524026657313
2021-04-11,California,State,Total,223.0,100.0,407.28571428571,100.0
2021-04-12,California,State,Delta,7.0,1.62,2.14285714285,0.554733727811
2021-04-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-12,California,State,Other,107.0,24.71,83.28571428571,21.560650887574
2021-04-12,California,State,Beta,1.0,0.23,1.42857142857,0.369822485207
2021-04-12,California,State,Gamma,32.0,7.39,27.14285714285,7.026627218935
2021-04-12,California,State,Lambda,1.0,0.23,0.85714285714,0.221893491124
2021-04-12,California,State,Total,433.0,100.0,386.28571428571,100.0
2021-04-12,California,State,Epsilon,86.0,19.86,85.0,22.004437869822
2021-04-12,California,State,Alpha,199.0,45.96,186.42857142857,48.261834319527
2021-04-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-13,California,State,Epsilon,87.0,18.75,78.42857142857,20.639097744361
2021-04-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-13,California,State,Gamma,42.0,9.05,30.28571428571,7.96992481203
2021-04-13,California,State,Beta,3.0,0.65,1.14285714285,0.300751879699
2021-04-13,California,State,Total,464.0,100.0,380.0,100.0
2021-04-13,California,State,Delta,6.0,1.29,2.42857142857,0.639097744361
2021-04-13,California,State,Other,102.0,21.98,77.85714285714,20.488721804511
2021-04-13,California,State,Alpha,223.0,48.06,189.0,49.736842105263
2021-04-13,California,State,Lambda,1.0,0.22,0.85714285714,0.225563909774
2021-04-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-14,California,State,Beta,0.0,0.0,1.14285714285,0.304994281357
2021-04-14,California,State,Alpha,249.0,56.85,194.57142857142,51.925276401067
2021-04-14,California,State,Delta,3.0,0.68,2.71428571428,0.724361418223
2021-04-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-14,California,State,Total,438.0,100.0,374.71428571428,100.0
2021-04-14,California,State,Other,86.0,19.63,76.14285714285,20.320243995425
2021-04-14,California,State,Gamma,30.0,6.85,30.42857142857,8.120472741136
2021-04-14,California,State,Lambda,1.0,0.23,0.71428571428,0.190621425848
2021-04-14,California,State,Epsilon,69.0,15.75,69.0,18.414029736942
2021-04-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-15,California,State,Gamma,35.0,8.16,30.28571428571,7.931163486719
2021-04-15,California,State,Epsilon,84.0,19.58,71.85714285714,18.817807706697
2021-04-15,California,State,Beta,2.0,0.47,1.42857142857,0.374111485223
2021-04-15,California,State,Lambda,0.0,0.0,0.71428571428,0.187055742611
2021-04-15,California,State,Other,80.0,18.65,78.0,20.426487093154
2021-04-15,California,State,Delta,7.0,1.63,3.71428571428,0.972689861579
2021-04-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-15,California,State,Alpha,221.0,51.52,195.85714285714,51.290684624018
2021-04-15,California,State,Total,429.0,100.0,381.85714285714,100.0
2021-04-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-16,California,State,Total,430.0,100.0,388.0,100.0
2021-04-16,California,State,Other,78.0,18.14,77.85714285714,20.066273932253
2021-04-16,California,State,Delta,6.0,1.4,4.57142857142,1.178203240059
2021-04-16,California,State,Gamma,39.0,9.07,31.71428571428,8.173784977909
2021-04-16,California,State,Epsilon,76.0,17.67,70.71428571428,18.225331369661
2021-04-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-16,California,State,Lambda,3.0,0.7,0.85714285714,0.220913107511
2021-04-16,California,State,Beta,5.0,1.16,1.71428571428,0.441826215022
2021-04-16,California,State,Alpha,223.0,51.86,200.57142857142,51.693667157585
2021-04-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-17,California,State,Beta,6.0,2.48,2.57142857142,0.676946220384
2021-04-17,California,State,Delta,3.0,1.24,5.0,1.316284317413
2021-04-17,California,State,Epsilon,34.0,14.05,66.28571428571,17.450169236555
2021-04-17,California,State,Total,242.0,100.0,379.85714285714,100.0
2021-04-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-17,California,State,Other,48.0,19.83,77.71428571428,20.458819104927
2021-04-17,California,State,Gamma,29.0,11.98,32.71428571428,8.612260248214
2021-04-17,California,State,Alpha,122.0,50.41,194.71428571428,51.259872132381
2021-04-17,California,State,Lambda,0.0,0.0,0.85714285714,0.225648740128
2021-04-18,California,State,Total,175.0,100.0,373.0,100.0
2021-04-18,California,State,Lambda,0.0,0.0,0.85714285714,0.229797012639
2021-04-18,California,State,Other,35.0,20.0,76.57142857142,20.528533129069
2021-04-18,California,State,Beta,0.0,0.0,2.42857142857,0.65109153581
2021-04-18,California,State,Delta,3.0,1.71,5.0,1.340482573727
2021-04-18,California,State,Alpha,92.0,52.57,189.85714285714,50.900038299502
2021-04-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-18,California,State,Epsilon,17.0,9.71,64.71428571428,17.349674454232
2021-04-18,California,State,Gamma,28.0,16.0,33.57142857142,9.000382995021
2021-04-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-19,California,State,Beta,1.0,0.25,2.42857142857,0.657385924207
2021-04-19,California,State,Epsilon,53.0,12.99,60.0,16.241299303944
2021-04-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-19,California,State,Gamma,41.0,10.05,34.85714285714,9.435421500387
2021-04-19,California,State,Delta,11.0,2.7,5.57142857142,1.508120649652
2021-04-19,California,State,Other,81.0,19.85,72.85714285714,19.721577726218
2021-04-19,California,State,Total,408.0,100.0,369.42857142857,100.0
2021-04-19,California,State,Lambda,3.0,0.74,1.14285714285,0.30935808198
2021-04-19,California,State,Alpha,218.0,53.43,192.57142857142,52.126836813612
2021-04-20,California,State,Beta,5.0,1.36,2.71428571428,0.763052208835
2021-04-20,California,State,Lambda,2.0,0.54,1.28571428571,0.361445783133
2021-04-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-20,California,State,Alpha,223.0,60.6,192.57142857142,54.136546184739
2021-04-20,California,State,Gamma,29.0,7.88,33.0,9.277108433735
2021-04-20,California,State,Other,71.0,19.29,68.42857142857,19.236947791165
2021-04-20,California,State,Delta,14.0,3.8,6.71428571428,1.887550200803
2021-04-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-20,California,State,Epsilon,24.0,6.52,51.0,14.33734939759
2021-04-20,California,State,Total,368.0,100.0,355.71428571428,100.0
2021-04-21,California,State,Delta,6.0,1.82,7.14285714285,2.099076406381
2021-04-21,California,State,Lambda,0.0,0.0,1.14285714285,0.335852225021
2021-04-21,California,State,Gamma,31.0,9.39,33.14285714285,9.739714525609
2021-04-21,California,State,Epsilon,35.0,10.61,46.14285714285,13.560033585223
2021-04-21,California,State,Alpha,187.0,56.67,183.71428571428,53.988245172124
2021-04-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-21,California,State,Total,330.0,100.0,340.28571428571,100.0
2021-04-21,California,State,Other,69.0,20.91,66.0,19.395465994962
2021-04-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-21,California,State,Beta,2.0,0.61,3.0,0.88161209068
2021-04-22,California,State,Gamma,32.0,9.12,32.71428571428,9.939236111111
2021-04-22,California,State,Beta,3.0,0.85,3.14285714285,0.954861111111
2021-04-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-22,California,State,Mu,1.0,0.28,0.14285714285,0.043402777778
2021-04-22,California,State,Alpha,184.0,52.42,178.42857142857,54.210069444444
2021-04-22,California,State,Delta,10.0,2.85,7.57142857142,2.300347222222
2021-04-22,California,State,Epsilon,37.0,10.54,39.42857142857,11.979166666667
2021-04-22,California,State,Lambda,1.0,0.28,1.28571428571,0.390625
2021-04-22,California,State,Total,351.0,100.0,329.14285714285,100.0
2021-04-22,California,State,Other,83.0,23.65,66.42857142857,20.182291666667
2021-04-23,California,State,Other,66.0,17.98,64.71428571428,20.214190093708
2021-04-23,California,State,Mu,0.0,0.0,0.14285714285,0.044622936189
2021-04-23,California,State,Gamma,34.0,9.26,32.0,9.995537706381
2021-04-23,California,State,Delta,9.0,2.45,8.0,2.498884426595
2021-04-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-23,California,State,Alpha,198.0,53.95,174.85714285714,54.618473895582
2021-04-23,California,State,Beta,3.0,0.82,2.85714285714,0.892458723784
